,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123
84169,3,2,3,3,3,2,2,3,4,3,3,2,3,3,2,3
84170,4,1,4,4,3,4,4,4,4,4,3,2,4,4,2,2
84171,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3
84172,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1
84173,2,2,3,3,3,2,2,2,3,3,3,2,3,2,2,2
84174,2,2,3,3,4,3,3,4,4,4,3,3,4,4,4,3
84175,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3
84176,2,2,2,2,2,3,3,3,3,3,2,2,2,2,-2,3
84177,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84178,4,4,2,2,2,2,3,2,3,3,3,3,4,3,2,2
84179,4,1,3,3,4,4,4,4,4,4,3,4,4,4,4,4
84180,1,2,2,2,3,1,2,3,3,3,3,2,2,3,3,2
84181,1,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2
84182,3,2,3,-2,3,2,2,2,4,3,2,3,3,2,2,3
84183,3,1,3,3,3,2,3,3,3,3,2,3,3,3,-2,3
84184,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2
84185,2,2,4,4,4,3,3,4,3,4,4,2,3,3,4,3
84186,2,2,3,-2,3,2,2,2,2,2,2,2,3,3,2,2
84187,2,1,4,3,4,1,2,3,3,3,3,2,2,3,3,3
84188,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3
84189,1,1,3,3,4,2,2,2,2,2,2,-2,3,2,3,2
84190,2,2,4,4,4,2,3,3,3,4,3,3,3,3,4,3
84191,2,2,3,3,3,2,3,3,-2,-2,-2,-2,-2,3,2,2
84192,2,1,3,4,4,2,4,4,4,4,4,4,4,4,4,4
84193,1,1,4,4,4,2,3,4,4,4,3,3,2,2,3,3
84194,2,2,4,4,4,3,3,3,3,3,3,3,3,3,4,2
84195,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
84196,3,2,2,3,3,1,2,2,3,3,2,2,3,3,1,2
84197,2,1,1,3,3,1,1,3,4,4,2,2,3,3,3,2
84198,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84199,3,1,3,2,2,2,3,4,4,4,2,3,2,3,2,2
84200,2,1,3,3,4,2,2,2,4,3,2,1,2,2,1,1
84201,1,2,4,4,4,2,2,3,4,3,3,3,3,3,3,3
84202,1,2,4,3,4,4,4,4,4,4,4,3,3,3,4,3
84203,1,2,3,3,1,2,2,2,3,3,2,2,3,4,1,1
84204,3,4,4,4,4,4,4,4,3,4,4,3,2,4,4,3
84205,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
84206,1,1,4,4,3,1,2,4,4,4,2,2,3,4,3,3
84207,2,2,3,3,2,3,2,3,3,3,3,2,3,3,3,2
84208,1,1,2,2,3,1,1,1,2,2,1,1,2,2,2,2
84209,2,2,2,2,3,3,3,3,3,3,2,3,3,4,2,2
84210,3,2,3,3,3,3,3,3,4,4,4,3,4,4,2,2
84211,3,3,3,3,4,3,3,4,4,4,4,3,3,3,3,3
84212,1,1,3,3,3,1,2,3,4,4,3,3,2,2,3,3
84213,2,1,3,3,2,2,3,3,3,3,3,3,3,3,2,2
84214,1,1,3,3,3,2,2,3,3,3,3,3,3,2,3,3
84215,3,3,3,3,4,3,2,3,3,4,3,2,3,3,3,3
84216,4,3,3,4,2,2,3,3,3,3,2,2,3,2,3,4
84217,1,1,3,3,3,1,2,3,2,3,2,2,2,2,3,3
84218,1,2,2,2,2,2,2,2,2,3,2,2,3,4,2,2
84219,2,1,2,2,2,-2,2,2,3,2,3,2,3,3,2,2
84220,2,2,2,3,2,2,2,2,3,2,1,1,4,4,2,2
84221,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84222,2,1,2,2,3,2,2,3,3,3,2,3,3,3,-2,2
84223,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
84224,3,2,2,3,2,2,2,2,3,3,2,2,3,3,1,1
84225,3,3,3,3,4,2,2,3,4,3,3,2,3,3,3,2
84226,3,1,3,2,3,2,3,3,3,3,3,2,3,3,2,2
84227,3,2,4,2,4,4,4,2,2,2,2,4,4,2,2,4
84228,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
84229,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3
84230,3,3,3,3,4,3,4,4,4,4,3,4,3,4,4,4
84231,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84232,1,3,3,3,3,2,2,3,3,3,3,2,2,1,2,2
84233,2,3,3,3,3,2,2,-2,3,3,-2,-2,-2,-2,-2,-2
84234,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2
84235,2,2,3,3,3,2,2,2,2,2,3,2,3,2,2,2
84236,1,1,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84237,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
84238,4,2,4,2,3,3,3,3,3,3,3,1,3,2,2,3
84239,1,1,2,2,2,1,2,2,3,3,2,2,3,3,2,2
84240,2,2,3,3,4,2,2,3,3,3,2,2,3,2,2,3
84241,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1
84242,2,2,3,3,2,2,2,3,3,2,2,1,2,2,2,2
84243,2,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3
84244,3,2,3,3,4,2,3,4,4,4,3,2,4,3,3,3
84245,1,1,2,2,3,1,2,2,3,2,2,2,2,2,2,2
84246,2,1,2,3,3,1,1,3,4,4,3,2,3,3,3,2
84247,-2,2,3,3,-2,2,3,3,3,3,3,1,-2,4,2,2
84248,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3
84249,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3
84250,3,4,4,4,3,4,4,3,4,4,3,3,4,4,3,3
84251,3,1,3,3,2,3,3,3,3,3,3,2,3,3,-2,3
84252,2,2,3,3,4,4,3,4,4,4,3,2,2,4,-2,2
84253,2,2,3,3,4,1,2,3,3,3,2,3,3,2,3,4
84254,2,1,3,3,2,2,2,3,4,4,3,3,3,3,2,2
84255,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3
84256,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84257,3,2,4,4,2,3,3,2,-2,3,2,2,3,3,-2,2
84258,1,1,3,3,3,1,1,2,3,3,2,2,2,2,3,2
84259,1,1,3,3,2,1,2,2,3,3,2,2,2,3,2,3
84260,4,2,3,3,3,3,4,4,3,3,3,2,3,2,2,2
84261,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4
84262,2,1,2,2,3,1,3,3,3,3,3,2,2,3,3,2
84263,2,2,4,3,3,2,2,4,3,3,3,2,2,3,3,3
84264,3,4,4,-2,4,4,4,4,4,4,4,4,4,4,4,4
84265,3,1,2,3,3,2,3,3,3,3,2,2,4,3,3,3
84266,3,1,3,3,1,2,2,2,3,2,2,2,2,2,2,1
84267,4,2,4,4,4,3,3,4,4,4,4,3,4,4,3,3
84268,2,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3
84269,1,1,3,3,4,1,3,4,3,3,4,3,2,2,4,4
84270,3,3,3,3,3,1,3,4,4,3,3,2,2,3,2,1
84271,4,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
84272,3,1,3,3,3,1,2,2,3,2,2,2,3,3,2,2
84273,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3,2
84274,2,1,3,3,2,3,3,2,3,2,2,1,2,2,2,2
84275,1,1,3,3,2,2,2,3,3,3,2,2,2,2,2,2
84276,2,3,3,3,4,3,2,3,4,2,3,2,3,2,3,3
84277,3,2,4,4,4,3,3,3,4,4,3,3,3,3,3,3
84278,2,2,2,3,2,2,3,3,3,3,3,2,3,3,2,2
84279,3,3,4,4,4,3,4,4,3,4,3,3,3,4,3,3
84280,2,2,3,3,3,1,2,2,2,4,3,3,3,3,3,2
84281,2,2,3,3,3,1,2,3,3,3,-2,-2,-2,-2,-2,2
84282,4,2,4,4,4,2,2,3,3,1,1,2,4,4,1,1
84283,3,1,3,3,3,2,3,3,4,3,2,2,3,3,3,2
84284,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3
84285,1,1,3,3,4,2,2,3,3,4,2,3,2,3,3,3
84286,1,1,4,4,4,2,3,4,4,4,3,4,2,2,4,3
84287,1,1,3,3,3,2,3,3,3,3,3,2,4,4,2,3
84288,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2
84289,2,1,2,2,1,2,2,1,2,2,2,2,2,3,1,2
84290,4,2,4,4,2,2,3,3,3,3,3,2,4,3,2,2
84291,1,2,2,2,-2,2,2,2,2,3,-2,2,2,2,-2,2
84292,1,2,3,3,3,2,2,3,3,3,2,2,2,2,2,3
84293,2,1,3,3,3,1,2,3,3,3,2,3,3,2,3,3
84294,3,3,3,3,3,2,2,3,3,3,2,2,2,3,2,2
84295,3,3,3,3,4,2,3,3,4,3,4,3,3,3,3,3
84296,1,1,2,2,2,3,3,3,3,3,3,3,3,2,3,3
84297,2,1,2,1,2,1,2,3,3,3,2,2,2,2,2,2
84298,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2
84299,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2
84300,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3
84301,2,2,3,3,3,2,2,2,3,2,2,3,4,4,3,3
84302,2,2,3,3,3,3,4,4,4,4,4,3,3,2,2,2
84303,1,1,2,2,-2,1,1,2,3,3,2,2,2,2,2,2
84304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
84305,3,2,3,3,3,2,2,2,3,3,3,2,3,3,3,2
84306,1,1,3,3,3,2,2,3,3,3,2,2,3,3,3,2
84307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
84308,3,3,3,3,2,3,2,3,3,3,3,2,3,2,-2,2
84309,2,3,3,3,4,3,3,3,3,2,3,2,2,3,3,2
84310,3,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2
84311,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2
84312,3,1,3,3,3,2,2,2,3,2,2,1,1,1,1,3
84313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
84314,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1
84315,4,2,4,3,2,2,2,4,4,4,2,3,4,4,1,1
84316,2,2,3,3,3,3,3,4,4,4,3,2,4,3,3,2
84317,1,1,2,2,2,1,1,1,1,1,1,2,3,2,3,4
84318,1,1,2,3,4,2,3,2,3,4,4,3,2,2,3,3
84319,3,3,3,3,3,3,2,2,2,-2,3,3,2,2,3,3
84320,2,3,4,4,4,4,4,3,3,3,3,2,4,3,3,3
84321,2,2,3,3,2,2,2,4,3,3,3,2,2,2,3,2
84322,1,1,3,3,3,1,2,3,3,3,3,3,2,3,4,2
84323,1,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2
84324,2,1,3,3,3,1,3,3,3,3,2,3,3,3,2,2
84325,1,1,3,3,2,2,1,2,3,2,2,2,3,3,2,1
84326,2,2,4,4,4,2,3,4,4,4,3,4,3,-2,3,4
84327,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84328,1,1,3,3,3,1,1,1,4,3,2,1,3,3,3,3
84329,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2
84330,2,1,3,3,2,2,3,2,3,2,2,3,3,3,3,3
84331,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
84332,3,2,3,3,4,3,2,2,3,3,3,2,2,2,3,2
84333,2,2,3,3,2,2,2,3,3,3,3,-2,2,3,3,3
84334,2,1,3,4,3,2,2,3,4,4,3,3,3,3,4,3
84335,1,1,2,2,2,2,2,3,3,3,3,2,3,3,2,2
84336,3,1,3,3,4,2,3,4,4,4,3,3,3,4,4,4
84337,4,2,3,3,1,2,2,3,3,3,3,3,3,3,2,2
84338,2,2,3,3,3,3,3,3,3,3,2,2,3,3,-2,3
84339,2,1,2,3,3,1,2,3,4,3,3,2,2,1,2,3
84340,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2
84341,1,1,3,3,3,2,2,3,3,3,3,2,3,2,3,3
84342,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3
84343,3,2,4,3,2,3,3,3,3,3,2,2,3,3,2,3
84344,1,2,4,4,4,2,4,4,4,4,3,4,3,3,4,4
84345,3,2,3,3,4,3,3,4,3,4,3,3,3,3,4,3
84346,2,2,2,2,1,2,2,2,3,3,2,2,3,2,2,2
84347,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3
84348,1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2
84349,2,2,3,3,3,1,2,3,3,3,3,2,3,2,2,2
84350,1,1,3,3,4,3,3,3,3,3,3,3,3,1,3,3
84351,1,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2
84352,3,2,4,4,4,3,3,3,3,3,2,3,3,3,2,2
84353,2,1,2,3,3,1,1,2,3,3,2,2,2,2,1,2
84354,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3
84355,2,1,3,3,4,2,3,3,3,3,3,3,2,3,4,3
84356,3,2,3,3,4,2,3,3,3,3,3,3,3,3,2,-2
84357,2,2,3,3,3,2,3,3,3,4,3,2,2,2,2,2
84358,2,3,4,4,-2,3,2,4,4,-2,-2,-2,-2,3,2,2
84359,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84360,1,1,2,2,3,1,1,1,2,2,1,2,3,1,3,3
84361,4,3,2,2,1,2,1,3,2,2,2,3,3,2,1,1
84362,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
84363,2,2,3,3,3,2,2,3,4,3,2,2,3,3,2,2
84364,2,2,2,2,3,2,2,3,3,3,2,2,3,3,3,3
84365,2,1,4,3,4,1,4,4,3,4,3,2,2,3,4,4
84366,2,2,3,3,4,2,2,3,3,3,2,2,2,3,4,3
84367,2,1,3,3,4,1,2,3,3,3,2,3,3,3,4,2
84368,3,3,3,4,3,3,3,3,4,4,3,-2,3,3,3,3
84369,3,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3
84370,2,2,2,3,4,2,1,2,3,2,3,1,2,3,1,2
84371,2,2,4,3,2,2,2,2,3,3,2,2,3,3,2,2
84372,2,1,3,3,4,2,3,3,3,3,2,3,2,3,4,3
84373,3,1,2,2,2,3,2,2,3,3,3,2,3,2,2,2
84374,1,4,4,3,4,2,2,3,3,3,3,2,3,1,3,4
84375,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3
84376,3,2,3,3,4,3,4,3,4,3,3,2,2,2,-2,2
84377,4,4,4,4,4,-2,-2,-2,4,4,-2,-2,-2,-2,-2,-2
84378,1,1,1,1,3,3,2,2,3,3,2,3,2,3,3,3
84379,4,2,3,3,3,3,3,3,3,3,3,2,3,4,2,2
84380,3,2,3,3,1,2,2,3,4,4,2,2,3,3,3,3
84381,3,1,4,4,4,1,3,4,4,4,3,2,3,4,4,4
84382,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2
84383,3,2,3,3,3,4,3,3,4,4,3,2,3,3,3,2
84384,1,1,2,2,3,1,2,-2,3,3,3,2,2,2,2,2
84385,3,1,4,3,3,2,2,3,3,3,2,2,3,4,2,3
84386,2,2,3,2,3,2,3,2,3,3,2,2,3,2,2,2
84387,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
84388,3,3,3,2,4,3,3,3,4,4,4,4,4,4,4,4
84389,2,2,3,3,3,3,2,2,3,2,3,3,3,3,2,2
84390,1,1,3,3,3,2,3,3,3,3,2,3,3,2,3,2
84391,3,3,4,4,4,2,2,4,4,4,3,3,4,4,4,3
84392,2,1,4,4,3,2,2,3,4,3,2,1,2,1,3,3
84393,2,2,4,4,4,1,4,4,4,4,4,4,4,4,4,4
84394,2,2,3,2,1,2,3,3,3,3,3,2,3,2,3,2
84395,2,3,3,3,3,3,3,3,3,-2,3,3,3,2,3,2
84396,1,2,2,1,2,4,4,3,3,3,3,2,2,1,1,1
84397,2,1,3,2,1,3,3,2,3,3,2,2,3,2,2,1
84398,1,1,3,1,2,1,2,3,2,2,3,3,2,2,3,1
84399,3,2,4,4,1,1,3,4,3,4,1,2,3,3,3,3
84400,2,1,3,3,3,2,2,4,3,4,3,3,3,3,3,3
84401,3,3,3,3,3,3,3,3,3,3,3,3,-2,3,3,3
84402,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
84403,2,2,3,3,3,2,2,3,3,3,2,3,2,3,3,2
84404,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2
84405,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2
84406,2,2,4,3,3,3,3,3,3,-2,3,3,3,3,3,3
84407,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84408,1,1,3,3,3,1,2,3,3,3,2,2,3,2,3,3
84409,3,2,3,2,2,2,2,3,3,3,3,2,2,3,1,1
84410,2,1,3,-2,3,3,3,3,4,4,3,3,4,4,3,3
84411,2,1,3,3,4,2,3,3,3,3,2,2,3,2,3,2
84412,3,1,2,2,3,2,2,3,3,3,4,3,3,-2,2,2
84413,2,2,3,3,4,2,2,2,3,3,3,3,3,2,-2,3
84414,2,1,3,3,3,3,3,3,3,3,3,2,-2,3,2,2
84415,2,1,4,3,4,1,3,2,2,3,3,2,2,2,3,3
84416,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3
84417,2,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3
84418,2,2,3,4,3,2,2,3,3,3,2,3,3,2,3,3
84419,2,2,3,3,3,2,2,2,3,3,2,2,3,3,-2,2
84420,2,2,3,3,2,2,3,3,3,3,2,2,3,3,2,2
84421,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84422,2,2,3,3,3,2,2,2,2,2,2,1,2,1,2,2
84423,2,2,2,3,2,2,3,2,3,3,2,2,3,2,2,3
84424,-2,2,3,3,3,2,2,2,3,3,3,2,3,3,3,3
84425,2,2,3,2,3,3,3,3,3,3,2,2,2,3,2,2
84426,2,2,3,3,4,2,3,4,4,4,3,2,3,2,4,4
84427,2,2,3,3,2,3,3,3,3,3,3,2,3,3,1,1
84428,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2,3
84429,2,2,3,3,4,2,2,3,3,3,3,3,3,3,3,2
84430,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2
84431,1,3,3,4,4,3,3,4,3,4,4,4,4,4,3,3
84432,3,2,3,3,3,3,3,3,-2,2,2,3,3,2,2,2
84433,1,1,3,3,3,3,4,4,4,4,4,2,2,3,2,2
84434,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2
84435,1,1,4,3,4,1,3,4,3,3,3,3,2,2,4,3
84436,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2
84437,3,2,2,2,2,2,2,3,3,3,2,2,3,3,4,3
84438,4,1,4,4,2,3,3,4,4,4,3,3,3,4,1,3
84439,2,2,2,2,2,1,1,2,3,2,2,1,2,3,2,2
84440,2,1,3,3,3,1,1,3,3,3,2,2,2,2,2,2
84441,2,3,3,-2,4,2,2,3,4,3,3,2,3,2,2,3
84442,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84443,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,2
84444,1,1,4,4,4,1,2,4,3,4,4,4,2,3,4,4
84445,3,1,3,3,4,2,2,2,3,1,2,2,3,2,2,2
84446,3,2,3,2,1,2,2,3,3,3,3,2,3,3,2,2
84447,3,3,3,3,3,2,2,3,3,4,2,2,2,2,2,2
84448,4,2,3,4,4,2,2,2,4,2,2,2,3,3,3,3
84449,2,2,2,2,3,2,2,3,1,1,1,2,1,1,2,1
84450,3,2,2,2,3,3,3,2,3,2,3,2,3,3,3,3
84451,2,1,3,3,-2,3,3,3,3,3,2,3,3,2,3,3
84452,2,3,4,4,4,2,3,3,4,4,2,3,3,3,3,3
84453,1,2,3,3,2,2,3,4,4,2,2,2,3,4,2,2
84454,2,2,3,3,2,2,2,2,3,3,3,2,3,3,3,3
84455,2,2,3,3,2,3,3,3,3,4,2,2,3,4,2,3
84456,3,3,3,2,3,2,2,3,3,3,2,2,2,2,2,2
84457,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3
84458,2,2,3,3,3,2,2,3,4,3,2,2,3,2,2,3
84459,2,1,2,2,3,2,3,4,3,4,3,2,3,2,1,2
84460,1,1,3,2,4,2,2,4,4,4,3,3,3,3,3,3
84461,3,2,3,3,2,2,2,3,3,3,3,2,3,3,2,2
84462,2,1,3,3,4,2,3,3,3,3,3,3,2,3,4,4
84463,2,1,3,3,2,2,2,2,3,3,2,2,2,3,3,2
84464,2,1,3,2,3,1,2,3,3,3,2,3,3,3,3,3
84465,2,2,3,3,3,2,2,3,3,3,3,2,2,3,2,2
84466,3,1,3,3,3,2,3,3,3,3,3,2,3,2,3,3
84467,2,1,3,3,3,3,3,3,3,3,2,2,2,3,3,2
84468,1,1,3,3,3,2,2,1,2,2,2,2,3,2,3,2
84469,2,2,3,3,4,1,2,2,3,3,2,2,3,3,3,2
84470,-2,1,-2,-2,-2,2,2,2,3,3,2,2,2,-2,-2,2
84471,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
84472,1,1,2,2,3,2,2,4,3,4,2,1,2,2,2,3
84473,2,1,2,2,3,1,1,1,2,2,2,3,3,1,3,3
84474,3,3,4,3,3,3,3,3,4,4,4,4,4,3,4,3
84475,2,1,3,3,3,1,3,3,3,3,3,2,2,2,2,2
84476,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3
84477,2,3,3,3,2,3,3,3,4,4,3,2,3,3,2,3
84478,1,1,4,4,4,2,3,4,4,4,4,4,4,4,4,2
84479,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3
84480,1,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3
84481,2,1,2,2,2,2,2,3,3,3,2,2,2,3,2,2
84482,3,2,3,2,4,2,2,2,3,3,3,2,3,3,2,2
84483,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84484,3,2,3,2,2,1,3,2,3,3,2,2,2,2,2,2
84485,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2
84486,2,2,3,3,3,2,2,2,3,3,2,1,2,3,2,2
84487,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84488,3,2,3,4,3,2,2,2,3,3,2,2,2,3,2,2
84489,2,2,3,3,2,2,3,3,3,3,3,3,3,4,2,2
84490,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84491,1,2,2,1,2,2,2,2,2,2,3,2,1,1,2,4
84492,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,3
84493,3,2,4,3,-2,2,3,3,4,-2,2,1,2,3,-2,1
84494,2,2,3,3,3,4,4,4,3,3,3,3,3,3,4,4
84495,3,3,4,3,2,4,4,3,4,4,2,2,4,4,2,3
84496,3,2,2,2,2,2,2,2,2,2,2,2,2,-2,2,2
84497,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84498,1,1,1,2,3,1,2,3,4,4,4,4,-2,3,4,4
84499,2,2,3,3,3,3,3,4,4,4,3,3,3,3,2,3
84500,1,1,2,3,4,4,2,3,3,4,3,2,3,3,3,2
84501,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2
84502,3,2,3,3,2,3,2,2,3,3,2,2,3,2,2,2
84503,1,1,3,3,2,1,1,1,2,2,-2,-2,-2,-2,-2,2
84504,3,3,3,3,3,3,3,3,3,-2,3,3,3,3,3,3
84505,4,3,3,3,2,3,3,4,4,4,1,1,4,4,3,3
84506,2,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3
84507,3,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3
84508,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84509,2,1,3,3,2,2,3,3,3,3,3,3,4,4,3,3
84510,3,1,3,3,4,1,2,2,3,3,3,3,3,4,3,3
84511,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2
84512,2,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3
84513,1,1,2,2,2,2,2,2,3,3,2,2,3,3,2,3
84514,2,2,3,3,3,2,2,2,3,3,3,2,3,3,3,3
84515,3,2,3,3,3,2,3,4,4,4,3,3,3,3,3,3
84516,1,1,3,3,1,2,2,3,4,4,2,2,2,2,2,2
84517,3,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3
84518,2,1,3,3,4,2,3,2,3,3,3,3,2,2,4,4
84519,2,1,2,2,3,1,1,1,3,2,2,2,3,2,2,2
84520,3,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2
84521,2,2,2,3,2,3,2,2,3,2,3,2,3,3,3,3
84522,3,1,4,3,4,2,3,4,4,4,3,3,3,3,4,4
84523,2,2,3,3,3,2,2,2,3,2,3,2,2,2,2,2
84524,1,1,4,4,4,2,2,4,3,4,3,3,2,2,4,4
84525,2,1,2,2,1,1,2,2,3,3,2,2,3,3,2,2
84526,4,3,4,4,4,2,3,3,3,3,3,2,3,3,2,2
84527,4,4,3,4,2,4,3,3,4,4,3,2,4,4,4,4
84528,1,1,3,3,3,2,3,4,3,4,2,2,2,2,2,2
84529,2,2,2,3,4,2,2,2,3,2,3,2,3,2,2,2
84530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84531,3,2,3,3,4,3,3,3,3,3,3,3,2,-2,4,4
84532,2,1,3,3,3,2,3,2,3,3,2,2,3,3,1,2
84533,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2
84534,2,2,3,3,2,2,2,3,3,3,3,2,3,2,2,2
84535,2,2,2,2,3,2,2,3,3,3,2,2,3,3,2,2
84536,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
84537,2,1,3,3,4,3,3,2,3,3,3,2,2,1,3,3
84538,4,2,4,3,4,2,2,3,4,3,3,2,3,1,3,1
84539,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,2
84540,3,2,3,3,4,4,3,3,3,2,3,2,3,3,2,3
84541,1,3,3,3,3,4,3,4,3,3,3,1,3,3,3,1
84542,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
84543,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2
84544,1,1,2,2,3,1,1,1,2,1,1,1,2,2,2,2
84545,2,2,2,2,3,4,3,3,-2,3,-2,3,3,2,3,2
84546,2,1,3,3,4,2,2,3,3,3,2,2,3,2,3,2
84547,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2
84548,2,1,3,2,4,3,3,3,3,3,3,2,3,3,3,3
84549,1,3,3,1,3,3,3,3,-2,3,3,1,2,2,3,1
84550,3,1,4,3,4,3,4,4,4,4,3,4,3,3,3,3
84551,2,1,3,3,3,1,2,2,3,3,3,3,3,2,2,2
84552,1,1,2,2,3,1,1,3,3,3,2,2,2,2,2,2
84553,2,1,3,3,3,3,3,3,3,3,3,2,3,3,2,2
84554,2,2,3,3,3,3,3,3,3,3,-2,3,3,3,-2,3
84555,1,1,3,3,2,3,3,3,2,2,2,2,2,2,2,1
84556,2,2,4,4,3,4,4,-2,4,-2,3,3,3,2,3,2
84557,2,2,2,3,3,2,2,2,3,3,3,3,3,-2,-2,-2
84558,3,2,3,2,4,2,2,3,3,-2,3,3,3,2,2,2
84559,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
84560,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3
